foot,track_modulus,rail_section,elasticity,tie_spacing,tie_width,tie_thickness,tie_length,tie_plate_width,tie_plate_length,allowable_bending_stress,allowable_rail/tie_bearing_stress,allowable_tie/basslat_bearing_stress,actual_ballast_thickness,allowable_ballast/subgrade_stress,longitude,latitude
1050.5,970,115,30000000,19.5,19.5,7,102,8,14,13983.36006,200,75,22,25,3334,4992.457143
1050.6,970,115,30000000,19.5,24,7,102,8,14,13983.36006,200,75,22,25,3334.2,4992.928571
1050.7,970,115,30000000,19.5,39,7,102,8,14,13983.36006,200,75,22,25,3334.4,4993.4
1050.8,970,115,30000000,19.5,48,7,102,8,14,13983.36006,200,75,22,25,3334.6,4993.871429
1050.9,970,115,30000000,19.5,58.5,7,102,8,14,13983.36006,200,75,22,25,3334.8,4994.342857
1051,970,115,30000000,19.5,72,7,102,8,14,13983.36006,200,75,22,25,3335,4994.814286
1051.1,970,115,30000000,19.5,78,7,102,8,14,13983.36006,200,75,22,25,3335.2,4995.285714
1051.2,970,115,30000000,19.5,96,7,102,8,14,13983.36006,200,75,22,25,3335.4,4995.757143
1051.3,970,115,30000000,19.5,19.5,7,102,8,14,16313.92007,200,75,22,25,3335.6,4996.228571
1051.4,970,115,30000000,19.5,24,7,102,8,14,16313.92007,200,75,22,25,3335.8,4996.7
1051.5,970,115,30000000,19.5,39,7,102,8,14,16313.92007,200,75,22,25,3336,4997.171429
1051.6,970,115,30000000,19.5,48,7,102,8,14,16313.92007,200,75,22,25,3336.2,4997.642857
1051.7,970,115,30000000,19.5,58.5,7,102,8,14,16313.92007,200,75,22,25,3336.4,4998.114286
1051.8,970,115,30000000,19.5,72,7,102,8,14,16313.92007,200,75,22,25,3336.6,4998.585714
1051.9,970,115,30000000,19.5,78,7,102,8,14,16313.92007,200,75,22,25,3336.8,4999.057143
1052,970,115,30000000,19.5,96,7,102,8,14,16313.92007,200,75,22,25,3337,4999.528571
1052.1,970,115,30000000,19.5,19.5,7,102,8,14,18644.48008,200,75,22,25,3337.2,5000
1052.2,970,115,30000000,19.5,24,7,102,8,14,18644.48008,200,75,22,25,3337.4,5000.471429
1052.3,970,115,30000000,19.5,39,7,102,8,14,18644.48008,200,75,22,25,3337.6,5000.942857
1052.4,970,115,30000000,19.5,48,7,102,8,14,18644.48008,200,75,22,25,3337.8,5001.414286
1052.5,970,115,30000000,19.5,58.5,7,102,8,14,18644.48008,200,75,22,25,3338,5001.885714
1052.6,970,115,30000000,19.5,72,7,102,8,14,18644.48008,200,75,22,25,3338.2,5002.357143
1052.7,970,115,30000000,19.5,78,7,102,8,14,18644.48008,200,75,22,25,3338.4,5002.828571
1052.8,970,115,30000000,19.5,96,7,102,8,14,18644.48008,200,75,22,25,3338.6,5003.3
1052.9,970,115,30000000,19.5,19.5,7,102,8,14,20975.04009,200,75,22,25,3338.8,5003.771429
1053,970,115,30000000,19.5,24,7,102,8,14,20975.04009,200,75,22,25,3339,5004.242857
1053.1,970,115,30000000,19.5,39,7,102,8,14,20975.04009,200,75,22,25,3339.2,5004.714286
1053.2,970,115,30000000,19.5,48,7,102,8,14,20975.04009,200,75,22,25,3339.4,5005.185714
1053.3,970,115,30000000,19.5,58.5,7,102,8,14,20975.04009,200,75,22,25,3339.6,5005.657143
1053.4,970,115,30000000,19.5,72,7,102,8,14,20975.04009,200,75,22,25,3339.8,5006.128571
1053.5,970,115,30000000,19.5,78,7,102,8,14,20975.04009,200,75,22,25,3340,5006.6
1053.6,970,115,30000000,19.5,96,7,102,8,14,20975.04009,200,75,22,25,3340.2,5007.071429
1053.7,970,115,30000000,19.5,19.5,7,102,8,14,23305.60011,200,75,22,25,3340.4,5007.542857
1053.8,970,115,30000000,19.5,24,7,102,8,14,23305.60011,200,75,22,25,3340.6,5008.014286
1053.9,970,115,30000000,19.5,39,7,102,8,14,23305.60011,200,75,22,25,3340.8,5008.485714
1054,970,115,30000000,19.5,48,7,102,8,14,23305.60011,200,75,22,25,3341,5008.957143
1054.1,970,115,30000000,19.5,58.5,7,102,8,14,23305.60011,200,75,22,25,3341.2,5009.428571
1054.2,970,115,30000000,19.5,72,7,102,8,14,23305.60011,200,75,22,25,3341.4,5009.9
1054.3,970,115,30000000,19.5,78,7,102,8,14,23305.60011,200,75,22,25,3341.6,5010.371429
1054.4,970,115,30000000,19.5,96,7,102,8,14,23305.60011,200,75,22,25,3341.8,5010.842857
1054.5,970,115,30000000,19.5,19.5,7,102,8,14,25636.16012,200,75,22,25,3342,5011.314286
1054.6,970,115,30000000,19.5,24,7,102,8,14,25636.16012,200,75,22,25,3342.2,5011.785714
1054.7,970,115,30000000,19.5,39,7,102,8,14,25636.16012,200,75,22,25,3342.4,5012.257143
1054.8,970,115,30000000,19.5,48,7,102,8,14,25636.16012,200,75,22,25,3342.6,5012.728571
1054.9,970,115,30000000,19.5,58.5,7,102,8,14,25636.16012,200,75,22,25,3342.8,5013.2
1055,970,115,30000000,19.5,72,7,102,8,14,25636.16012,200,75,22,25,3343,5013.671429
1055.1,970,115,30000000,19.5,78,7,102,8,14,25636.16012,200,75,22,25,3343.2,5014.142857
1055.2,970,115,30000000,19.5,96,7,102,8,14,25636.16012,200,75,22,25,3343.4,5014.614286
1055.3,970,115,30000000,19.5,19.5,7,102,8,14,27966.72013,200,75,22,25,3343.6,5015.085714
1055.4,970,115,30000000,19.5,24,7,102,8,14,27966.72013,200,75,22,25,3343.8,5015.557143
1055.5,970,115,30000000,19.5,39,7,102,8,14,27966.72013,200,75,22,25,3344,5016.028571
1055.6,970,115,30000000,19.5,48,7,102,8,14,27966.72013,200,75,22,25,3344.2,5016.5
1055.7,970,115,30000000,19.5,58.5,7,102,8,14,27966.72013,200,75,22,25,3344.4,5016.971429
1055.8,970,115,30000000,19.5,72,7,102,8,14,27966.72013,200,75,22,25,3344.6,5017.442857
1055.9,970,115,30000000,19.5,78,7,102,8,14,27966.72013,200,75,22,25,3344.8,5017.914286
1056,970,115,30000000,19.5,96,7,102,8,14,27966.72013,200,75,22,25,3345,5018.385714
1056.1,970,115,30000000,19.5,19.5,7,102,8,14,12051.28959,200,75,22,25,3345.2,5018.857143
1056.2,970,115,30000000,19.5,24,7,102,8,14,12051.28959,200,75,22,25,3345.4,5019.328571
1056.3,970,115,30000000,19.5,39,7,102,8,14,12051.28959,200,75,22,25,3345.6,5019.8
1056.4,970,115,30000000,19.5,48,7,102,8,14,12051.28959,200,75,22,25,3345.8,5020.271429
1056.5,970,115,30000000,19.5,58.5,7,102,8,14,12051.28959,200,75,22,25,3346,5020.742857
1056.6,970,115,30000000,19.5,72,7,102,8,14,12051.28959,200,75,22,25,3346.2,5021.214286
1056.7,970,115,30000000,19.5,78,7,102,8,14,12051.28959,200,75,22,25,3346.4,5021.685714
1056.8,970,115,30000000,19.5,96,7,102,8,14,12051.28959,200,75,22,25,3346.6,5022.157143
1056.9,970,115,30000000,19.5,19.5,7,102,8,14,14461.54751,200,75,22,25,3346.8,5022.628571
1057,970,115,30000000,19.5,24,7,102,8,14,14461.54751,200,75,22,25,3347,5023.1
1057.1,970,115,30000000,19.5,39,7,102,8,14,14461.54751,200,75,22,25,3347.2,5023.571429
1057.2,970,115,30000000,19.5,48,7,102,8,14,14461.54751,200,75,22,25,3347.4,5024.042857
1057.3,970,115,30000000,19.5,58.5,7,102,8,14,14461.54751,200,75,22,25,3347.6,5024.514286
1057.4,970,115,30000000,19.5,72,7,102,8,14,14461.54751,200,75,22,25,3347.8,5024.985714
1057.5,970,115,30000000,19.5,78,7,102,8,14,14461.54751,200,75,22,25,3348,5025.457143
1057.6,970,115,30000000,19.5,96,7,102,8,14,14461.54751,200,75,22,25,3348.2,5025.928571
1057.7,970,115,30000000,19.5,19.5,7,102,8,14,16871.80542,200,75,22,25,3348.4,5026.4
1057.8,970,115,30000000,19.5,24,7,102,8,14,16871.80542,200,75,22,25,3348.6,5026.871429
1057.9,970,115,30000000,19.5,39,7,102,8,14,16871.80542,200,75,22,25,3348.8,5027.342857
1058,970,115,30000000,19.5,48,7,102,8,14,16871.80542,200,75,22,25,3349,5027.814286
1058.1,970,115,30000000,19.5,58.5,7,102,8,14,16871.80542,200,75,22,25,3349.2,5028.285714
1058.2,970,115,30000000,19.5,72,7,102,8,14,16871.80542,200,75,22,25,3349.4,5028.757143
1058.3,970,115,30000000,19.5,78,7,102,8,14,16871.80542,200,75,22,25,3349.6,5029.228571
1058.4,970,115,30000000,19.5,96,7,102,8,14,16871.80542,200,75,22,25,3349.8,5029.7
1058.5,970,115,30000000,19.5,19.5,7,102,8,14,19282.06334,200,75,22,25,3350,5030.171429
1058.6,970,115,30000000,19.5,24,7,102,8,14,19282.06334,200,75,22,25,3350.2,5030.642857
1058.7,970,115,30000000,19.5,39,7,102,8,14,19282.06334,200,75,22,25,3350.4,5031.114286
1058.8,970,115,30000000,19.5,48,7,102,8,14,19282.06334,200,75,22,25,3350.6,5031.585714
1058.9,970,115,30000000,19.5,58.5,7,102,8,14,19282.06334,200,75,22,25,3350.8,5032.057143
1059,970,115,30000000,19.5,72,7,102,8,14,19282.06334,200,75,22,25,3351,5032.528571
1059.1,970,115,30000000,19.5,78,7,102,8,14,19282.06334,200,75,22,25,3351.2,5033
1059.2,970,115,30000000,19.5,96,7,102,8,14,19282.06334,200,75,22,25,3351.4,5033.471429
1059.3,970,115,30000000,19.5,19.5,7,102,8,14,21692.32126,200,75,22,25,3351.6,5033.942857
1059.4,970,115,30000000,19.5,24,7,102,8,14,21692.32126,200,75,22,25,3351.8,5034.414286
1059.5,970,115,30000000,19.5,39,7,102,8,14,21692.32126,200,75,22,25,3352,5034.885714
1059.6,970,115,30000000,19.5,48,7,102,8,14,21692.32126,200,75,22,25,3352.2,5035.357143
1059.7,970,115,30000000,19.5,58.5,7,102,8,14,21692.32126,200,75,22,25,3352.4,5035.828571
1059.8,970,115,30000000,19.5,72,7,102,8,14,21692.32126,200,75,22,25,3352.6,5036.3
1059.9,970,115,30000000,19.5,78,7,102,8,14,21692.32126,200,75,22,25,3352.8,5036.771429
1060,970,115,30000000,19.5,96,7,102,8,14,21692.32126,200,75,22,25,3353,5037.242857
1060.1,970,115,30000000,19.5,19.5,7,102,8,14,24102.57918,200,75,22,25,3353.2,5037.714286
1060.2,970,115,30000000,19.5,24,7,102,8,14,24102.57918,200,75,22,25,3353.4,5038.185714
1060.3,970,115,30000000,19.5,39,7,102,8,14,24102.57918,200,75,22,25,3353.6,5038.657143
1060.4,970,115,30000000,19.5,48,7,102,8,14,24102.57918,200,75,22,25,3353.8,5039.128571
1060.5,970,115,30000000,19.5,58.5,7,102,8,14,24102.57918,200,75,22,25,3354,5039.6
1060.6,970,115,30000000,19.5,72,7,102,8,14,24102.57918,200,75,22,25,3354.2,5040.071429
1060.7,970,115,30000000,19.5,78,7,102,8,14,24102.57918,200,75,22,25,3354.4,5040.542857
1060.8,970,115,30000000,19.5,96,7,102,8,14,24102.57918,200,75,22,25,3354.6,5041.014286
1060.9,970,115,30000000,19.5,19.5,7,102,8,14,26512.83709,200,75,22,25,3354.8,5041.485714
1061,970,115,30000000,19.5,24,7,102,8,14,26512.83709,200,75,22,25,3355,5041.957143
1061.1,970,115,30000000,19.5,39,7,102,8,14,26512.83709,200,75,22,25,3355.2,5042.428571
1061.2,970,115,30000000,19.5,48,7,102,8,14,26512.83709,200,75,22,25,3355.4,5042.9
1061.3,970,115,30000000,19.5,58.5,7,102,8,14,26512.83709,200,75,22,25,3355.6,5043.371429
1061.4,970,115,30000000,19.5,72,7,102,8,14,26512.83709,200,75,22,25,3355.8,5043.842857
1061.5,970,115,30000000,19.5,78,7,102,8,14,26512.83709,200,75,22,25,3356,5044.314286
1061.6,970,115,30000000,19.5,96,7,102,8,14,26512.83709,200,75,22,25,3356.2,5044.785714
1061.7,970,115,30000000,19.5,19.5,7,102,8,14,28923.09501,200,75,22,25,3356.4,5045.257143
1061.8,970,115,30000000,19.5,24,7,102,8,14,28923.09501,200,75,22,25,3356.6,5045.728571
1061.9,970,115,30000000,19.5,39,7,102,8,14,28923.09501,200,75,22,25,3356.8,5046.2
1062,970,115,30000000,19.5,48,7,102,8,14,28923.09501,200,75,22,25,3357,5046.671429
1062.1,970,115,30000000,19.5,58.5,7,102,8,14,28923.09501,200,75,22,25,3357.2,5047.142857
1062.2,970,115,30000000,19.5,72,7,102,8,14,28923.09501,200,75,22,25,3357.4,5047.614286
1062.3,970,115,30000000,19.5,78,7,102,8,14,28923.09501,200,75,22,25,3357.6,5048.085714
1062.4,970,115,30000000,19.5,96,7,102,8,14,28923.09501,200,75,22,25,3357.8,5048.557143
1062.5,970,115,30000000,19.5,19.5,7,102,8,14,12449.77912,200,75,22,25,3358,5049.028571
1062.6,970,115,30000000,19.5,24,7,102,8,14,12449.77912,200,75,22,25,3358.2,5049.5
1062.7,970,115,30000000,19.5,39,7,102,8,14,12449.77912,200,75,22,25,3358.4,5049.971429
1062.8,970,115,30000000,19.5,48,7,102,8,14,12449.77912,200,75,22,25,3358.6,5050.442857
1062.9,970,115,30000000,19.5,58.5,7,102,8,14,12449.77912,200,75,22,25,3358.8,5050.914286
1063,970,115,30000000,19.5,72,7,102,8,14,12449.77912,200,75,22,25,3359,5051.385714
1063.1,970,115,30000000,19.5,78,7,102,8,14,12449.77912,200,75,22,25,3359.2,5051.857143
1063.2,970,115,30000000,19.5,96,7,102,8,14,12449.77912,200,75,22,25,3359.4,5052.328571
1063.3,970,115,30000000,19.5,19.5,7,102,8,14,14939.73495,200,75,22,25,3359.6,5052.8
1063.4,970,115,30000000,19.5,24,7,102,8,14,14939.73495,200,75,22,25,3359.8,5053.271429
1063.5,970,115,30000000,19.5,39,7,102,8,14,14939.73495,200,75,22,25,3360,5053.742857
1063.6,970,115,30000000,19.5,48,7,102,8,14,14939.73495,200,75,22,25,3360.2,5054.214286
1063.7,970,115,30000000,19.5,58.5,7,102,8,14,14939.73495,200,75,22,25,3360.4,5054.685714
1063.8,970,115,30000000,19.5,72,7,102,8,14,14939.73495,200,75,22,25,3360.6,5055.157143
1063.9,970,115,30000000,19.5,78,7,102,8,14,14939.73495,200,75,22,25,3360.8,5055.628571
1064,970,115,30000000,19.5,96,7,102,8,14,14939.73495,200,75,22,25,3361,5056.1
1064.1,970,115,30000000,19.5,19.5,7,102,8,14,17429.69077,200,75,22,25,3361.2,5056.571429
1064.2,970,115,30000000,19.5,24,7,102,8,14,17429.69077,200,75,22,25,3361.4,5057.042857
1064.3,970,115,30000000,19.5,39,7,102,8,14,17429.69077,200,75,22,25,3361.6,5057.514286
1064.4,970,115,30000000,19.5,48,7,102,8,14,17429.69077,200,75,22,25,3361.8,5057.985714
1064.5,970,115,30000000,19.5,58.5,7,102,8,14,17429.69077,200,75,22,25,3362,5058.457143
1064.6,970,115,30000000,19.5,72,7,102,8,14,17429.69077,200,75,22,25,3362.2,5058.928571
1064.7,970,115,30000000,19.5,78,7,102,8,14,17429.69077,200,75,22,25,3362.4,5059.4
1064.8,970,115,30000000,19.5,96,7,102,8,14,17429.69077,200,75,22,25,3362.6,5059.871429
1064.9,970,115,30000000,19.5,19.5,7,102,8,14,19919.6466,200,75,22,25,3362.8,5060.342857
1065,970,115,30000000,19.5,24,7,102,8,14,19919.6466,200,75,22,25,3363,5060.814286
1065.1,970,115,30000000,19.5,39,7,102,8,14,19919.6466,200,75,22,25,3363.2,5061.285714
1065.2,970,115,30000000,19.5,48,7,102,8,14,19919.6466,200,75,22,25,3363.4,5061.757143
1065.3,970,115,30000000,19.5,58.5,7,102,8,14,19919.6466,200,75,22,25,3363.6,5062.228571
1065.4,970,115,30000000,19.5,72,7,102,8,14,19919.6466,200,75,22,25,3363.8,5062.7
1065.5,970,115,30000000,19.5,78,7,102,8,14,19919.6466,200,75,22,25,3364,5063.171429
1065.6,970,115,30000000,19.5,96,7,102,8,14,19919.6466,200,75,22,25,3364.2,5063.642857
1065.7,970,115,30000000,19.5,19.5,7,102,8,14,22409.60242,200,75,22,25,3364.4,5064.114286
1065.8,970,115,30000000,19.5,24,7,102,8,14,22409.60242,200,75,22,25,3364.6,5064.585714
1065.9,970,115,30000000,19.5,39,7,102,8,14,22409.60242,200,75,22,25,3364.8,5065.057143
1066,970,115,30000000,19.5,48,7,102,8,14,22409.60242,200,75,22,25,3365,5065.528571
1066.1,970,115,30000000,19.5,58.5,7,102,8,14,22409.60242,200,75,22,25,3365.2,5066
1066.2,970,115,30000000,19.5,72,7,102,8,14,22409.60242,200,75,22,25,3365.4,5066.471429
1066.3,970,115,30000000,19.5,78,7,102,8,14,22409.60242,200,75,22,25,3365.6,5066.942857
1066.4,970,115,30000000,19.5,96,7,102,8,14,22409.60242,200,75,22,25,3365.8,5067.414286
1066.5,970,115,30000000,19.5,19.5,7,102,8,14,24899.55825,200,75,22,25,3366,5067.885714
1066.6,970,115,30000000,19.5,24,7,102,8,14,24899.55825,200,75,22,25,3366.2,5068.357143
1066.7,970,115,30000000,19.5,39,7,102,8,14,24899.55825,200,75,22,25,3366.4,5068.828571
1066.8,970,115,30000000,19.5,48,7,102,8,14,24899.55825,200,75,22,25,3366.6,5069.3
1066.9,970,115,30000000,19.5,58.5,7,102,8,14,24899.55825,200,75,22,25,3366.8,5069.771429
1067,970,115,30000000,19.5,72,7,102,8,14,24899.55825,200,75,22,25,3367,5070.242857
1067.1,970,115,30000000,19.5,78,7,102,8,14,24899.55825,200,75,22,25,3367.2,5070.714286
1067.2,970,115,30000000,19.5,96,7,102,8,14,24899.55825,200,75,22,25,3367.4,5071.185714
1067.3,970,115,30000000,19.5,19.5,7,102,8,14,27389.51407,200,75,22,25,3367.6,5071.657143
1067.4,970,115,30000000,19.5,24,7,102,8,14,27389.51407,200,75,22,25,3367.8,5072.128571
1067.5,970,115,30000000,19.5,39,7,102,8,14,27389.51407,200,75,22,25,3368,5072.6
1067.6,970,115,30000000,19.5,48,7,102,8,14,27389.51407,200,75,22,25,3368.2,5073.071429
1067.7,970,115,30000000,19.5,58.5,7,102,8,14,27389.51407,200,75,22,25,3368.4,5073.542857
1067.8,970,115,30000000,19.5,72,7,102,8,14,27389.51407,200,75,22,25,3368.6,5074.014286
1067.9,970,115,30000000,19.5,78,7,102,8,14,27389.51407,200,75,22,25,3368.8,5074.485714
1068,970,115,30000000,19.5,96,7,102,8,14,27389.51407,200,75,22,25,3369,5074.957143
1068.1,970,115,30000000,19.5,19.5,7,102,8,14,29879.4699,200,75,22,25,3369.2,5075.428571
1068.2,970,115,30000000,19.5,24,7,102,8,14,29879.4699,200,75,22,25,3369.4,5075.9
1068.3,970,115,30000000,19.5,39,7,102,8,14,29879.4699,200,75,22,25,3369.6,5076.371429
1068.4,970,115,30000000,19.5,48,7,102,8,14,29879.4699,200,75,22,25,3369.8,5076.842857
1068.5,970,115,30000000,19.5,58.5,7,102,8,14,29879.4699,200,75,22,25,3370,5077.314286
1068.6,970,115,30000000,19.5,72,7,102,8,14,29879.4699,200,75,22,25,3370.2,5077.785714
1068.7,970,115,30000000,19.5,78,7,102,8,14,29879.4699,200,75,22,25,3370.4,5078.257143
1068.8,970,115,30000000,19.5,96,7,102,8,14,29879.4699,200,75,22,25,3370.6,5078.728571
1068.9,970,115,30000000,19.5,19.5,7,102,8,14,12848.26866,200,75,22,25,3370.8,5079.2
1069,970,115,30000000,19.5,24,7,102,8,14,12848.26866,200,75,22,25,3371,5079.671429
1069.1,970,115,30000000,19.5,39,7,102,8,14,12848.26866,200,75,22,25,3371.2,5080.142857
1069.2,970,115,30000000,19.5,48,7,102,8,14,12848.26866,200,75,22,25,3371.4,5080.614286
1069.3,970,115,30000000,19.5,58.5,7,102,8,14,12848.26866,200,75,22,25,3371.6,5081.085714
1069.4,970,115,30000000,19.5,72,7,102,8,14,12848.26866,200,75,22,25,3371.8,5081.557143
1069.5,970,115,30000000,19.5,78,7,102,8,14,12848.26866,200,75,22,25,3372,5082.028571
1069.6,970,115,30000000,19.5,96,7,102,8,14,12848.26866,200,75,22,25,3372.2,5082.5
1069.7,970,115,30000000,19.5,19.5,7,102,8,14,15417.92239,200,75,22,25,3372.4,5082.971429
1069.8,970,115,30000000,19.5,24,7,102,8,14,15417.92239,200,75,22,25,3372.6,5083.442857
1069.9,970,115,30000000,19.5,39,7,102,8,14,15417.92239,200,75,22,25,3372.8,5083.914286
1070,970,115,30000000,19.5,48,7,102,8,14,15417.92239,200,75,22,25,3373,5084.385714
1070.1,970,115,30000000,19.5,58.5,7,102,8,14,15417.92239,200,75,22,25,3373.2,5084.857143
1070.2,970,115,30000000,19.5,72,7,102,8,14,15417.92239,200,75,22,25,3373.4,5085.328571
1070.3,970,115,30000000,19.5,78,7,102,8,14,15417.92239,200,75,22,25,3373.6,5085.8
1070.4,970,115,30000000,19.5,96,7,102,8,14,15417.92239,200,75,22,25,3373.8,5086.271429
1070.5,970,115,30000000,19.5,19.5,7,102,8,14,17987.57612,200,75,22,25,3374,5086.742857
1070.6,970,115,30000000,19.5,24,7,102,8,14,17987.57612,200,75,22,25,3374.2,5087.214286
1070.7,970,115,30000000,19.5,39,7,102,8,14,17987.57612,200,75,22,25,3374.4,5087.685714
1070.8,970,115,30000000,19.5,48,7,102,8,14,17987.57612,200,75,22,25,3374.6,5088.157143
1070.9,970,115,30000000,19.5,58.5,7,102,8,14,17987.57612,200,75,22,25,3374.8,5088.628571
1071,970,115,30000000,19.5,72,7,102,8,14,17987.57612,200,75,22,25,3375,5089.1
1071.1,970,115,30000000,19.5,78,7,102,8,14,17987.57612,200,75,22,25,3375.2,5089.571429
1071.2,970,115,30000000,19.5,96,7,102,8,14,17987.57612,200,75,22,25,3375.4,5090.042857
1071.3,970,115,30000000,19.5,19.5,7,102,8,14,20557.22985,200,75,22,25,3375.6,5090.514286
1071.4,970,115,30000000,19.5,24,7,102,8,14,20557.22985,200,75,22,25,3375.8,5090.985714
1071.5,970,115,30000000,19.5,39,7,102,8,14,20557.22985,200,75,22,25,3376,5091.457143
1071.6,970,115,30000000,19.5,48,7,102,8,14,20557.22985,200,75,22,25,3376.2,5091.928571
1071.7,970,115,30000000,19.5,58.5,7,102,8,14,20557.22985,200,75,22,25,3376.4,5092.4
1071.8,970,115,30000000,19.5,72,7,102,8,14,20557.22985,200,75,22,25,3376.6,5092.871429
1071.9,970,115,30000000,19.5,78,7,102,8,14,20557.22985,200,75,22,25,3376.8,5093.342857
1072,970,115,30000000,19.5,96,7,102,8,14,20557.22985,200,75,22,25,3377,5093.814286
1072.1,970,115,30000000,19.5,19.5,7,102,8,14,23126.88359,200,75,22,25,3377.2,5094.285714
1072.2,970,115,30000000,19.5,24,7,102,8,14,23126.88359,200,75,22,25,3377.4,5094.757143
1072.3,970,115,30000000,19.5,39,7,102,8,14,23126.88359,200,75,22,25,3377.6,5095.228571
1072.4,970,115,30000000,19.5,48,7,102,8,14,23126.88359,200,75,22,25,3377.8,5095.7
1072.5,970,115,30000000,19.5,58.5,7,102,8,14,23126.88359,200,75,22,25,3378,5096.171429
1072.6,970,115,30000000,19.5,72,7,102,8,14,23126.88359,200,75,22,25,3378.2,5096.642857
1072.7,970,115,30000000,19.5,78,7,102,8,14,23126.88359,200,75,22,25,3378.4,5097.114286
1072.8,970,115,30000000,19.5,96,7,102,8,14,23126.88359,200,75,22,25,3378.6,5097.585714
1072.9,970,115,30000000,19.5,19.5,7,102,8,14,25696.53732,200,75,22,25,3378.8,5098.057143
1073,970,115,30000000,19.5,24,7,102,8,14,25696.53732,200,75,22,25,3379,5098.528571
1073.1,970,115,30000000,19.5,39,7,102,8,14,25696.53732,200,75,22,25,3379.2,5099
1073.2,970,115,30000000,19.5,48,7,102,8,14,25696.53732,200,75,22,25,3379.4,5099.471429
1073.3,970,115,30000000,19.5,58.5,7,102,8,14,25696.53732,200,75,22,25,3379.6,5099.942857
1073.4,970,115,30000000,19.5,72,7,102,8,14,25696.53732,200,75,22,25,3379.8,5100.414286
1073.5,970,115,30000000,19.5,78,7,102,8,14,25696.53732,200,75,22,25,3380,5100.885714
1073.6,970,115,30000000,19.5,96,7,102,8,14,25696.53732,200,75,22,25,3380.2,5101.357143
1073.7,970,115,30000000,19.5,19.5,7,102,8,14,28266.19105,200,75,22,25,3380.4,5101.828571
1073.8,970,115,30000000,19.5,24,7,102,8,14,28266.19105,200,75,22,25,3380.6,5102.3
1073.9,970,115,30000000,19.5,39,7,102,8,14,28266.19105,200,75,22,25,3380.8,5102.771429
1074,970,115,30000000,19.5,48,7,102,8,14,28266.19105,200,75,22,25,3381,5103.242857
1074.1,970,115,30000000,19.5,58.5,7,102,8,14,28266.19105,200,75,22,25,3381.2,5103.714286
1074.2,970,115,30000000,19.5,72,7,102,8,14,28266.19105,200,75,22,25,3381.4,5104.185714
1074.3,970,115,30000000,19.5,78,7,102,8,14,28266.19105,200,75,22,25,3381.6,5104.657143
1074.4,970,115,30000000,19.5,96,7,102,8,14,28266.19105,200,75,22,25,3381.8,5105.128571
1074.5,970,115,30000000,19.5,19.5,7,102,8,14,30835.84478,200,75,22,25,3382,5105.6
1074.6,970,115,30000000,19.5,24,7,102,8,14,30835.84478,200,75,22,25,3382.2,5106.071429
1074.7,970,115,30000000,19.5,39,7,102,8,14,30835.84478,200,75,22,25,3382.4,5106.542857
1074.8,970,115,30000000,19.5,48,7,102,8,14,30835.84478,200,75,22,25,3382.6,5107.014286
1074.9,970,115,30000000,19.5,58.5,7,102,8,14,30835.84478,200,75,22,25,3382.8,5107.485714
1075,970,115,30000000,19.5,72,7,102,8,14,30835.84478,200,75,22,25,3383,5107.957143
1075.1,970,115,30000000,19.5,78,7,102,8,14,30835.84478,200,75,22,25,3383.2,5108.428571
1075.2,970,115,30000000,19.5,96,7,102,8,14,30835.84478,200,75,22,25,3383.4,5108.9
1075.3,970,115,30000000,19.5,19.5,7,102,8,14,9766.24836,200,75,22,25,3383.6,5109.371429
1075.4,970,115,30000000,19.5,24,7,102,8,14,9766.24836,200,75,22,25,3383.8,5109.842857
1075.5,970,115,30000000,19.5,39,7,102,8,14,9766.24836,200,75,22,25,3384,5110.314286
1075.6,970,115,30000000,19.5,48,7,102,8,14,9766.24836,200,75,22,25,3384.2,5110.785714
1075.7,970,115,30000000,19.5,58.5,7,102,8,14,9766.24836,200,75,22,25,3384.4,5111.257143
1075.8,970,115,30000000,19.5,72,7,102,8,14,9766.24836,200,75,22,25,3384.6,5111.728571
1075.9,970,115,30000000,19.5,78,7,102,8,14,9766.24836,200,75,22,25,3384.8,5112.2
1076,970,115,30000000,19.5,96,7,102,8,14,9766.24836,200,75,22,25,3385,5112.671429
